2026-08-22 20:26:21.965 INFO  [30612] arca 0.1.0 · elevado=sim · linha=["backup", "2026-08-22_Apps", "--sem-pausa"]
2026-08-22 20:26:21.966 INFO  [30612] comando `backup`
2026-08-22 20:26:40.373 INFO  [30612] pre-voo de `2026-08-22_Apps` · origem KINGSTON SNV3S500G · disco nvme0n1 · espaco Suficiente · inicializacao rapida Desativada · chkdsk limpo
2026-08-22 20:26:40.374 ERRO  [30612] a confirmacao nao bate: era para digitar `2026-08-22_Apps` e veio `s`. Nada foi armado
2026-08-22 20:26:54.724 INFO  [31096] arca 0.1.0 · elevado=sim · linha=["desarmar", "--sem-pausa"]
2026-08-22 20:26:54.726 INFO  [31096] comando `desarmar`
2026-08-22 20:26:54.773 INFO  [31096] desarmado · R:\boot\grub\grub.cfg · blocos removidos: 0 · set default devolvido: false · grub.cfg regravado: false · boot unico: nao havia
2026-08-22 20:33:45.232 INFO  [20936] arca 0.1.0 · elevado=sim · linha=["resultado", "--sem-pausa"]
2026-08-22 20:33:45.233 INFO  [20936] comando `resultado`
2026-08-22 20:33:45.234 INFO  [20936] resultado · nao ha job a colher
2026-08-22 20:33:45.272 INFO  [18472] arca 0.1.0 · elevado=sim · linha=["status", "--sem-pausa"]
2026-08-22 20:33:45.273 INFO  [18472] comando `status`
2026-08-22 20:33:45.321 INFO  [18472] status · 2 entrada(s) no firmware · entrada do ARCA: ARCA (Propria) · boot unico: nao armado · job: nenhum
2026-08-22 20:41:45.078 INFO  [17376] arca 0.1.0 · elevado=sim · linha=["status"]
2026-08-22 20:41:45.080 INFO  [17376] comando `status`
2026-08-22 20:41:45.242 INFO  [17376] status · 2 entrada(s) no firmware · entrada do ARCA: ARCA (Propria) · boot unico: nao armado · job: nenhum
2026-08-22 20:42:24.046 INFO  [27144] arca 0.1.0 · elevado=sim · linha=["backup", "2026-08-22_Apps"]
2026-08-22 20:42:24.047 INFO  [27144] comando `backup`
2026-08-22 20:42:42.311 INFO  [27144] pre-voo de `2026-08-22_Apps` · origem KINGSTON SNV3S500G · disco nvme0n1 · espaco Suficiente · inicializacao rapida Desativada · chkdsk limpo
2026-08-22 20:43:32.953 ERRO  [27144] a confirmacao nao bate: era para digitar `2026-08-22_Apps` e veio `backup 2026-08-22_Apps`. Nada foi armado
2026-08-22 20:43:41.942 INFO  [5472] arca 0.1.0 · elevado=sim · linha=["backup", "2026-08-22_Apps"]
2026-08-22 20:43:41.943 INFO  [5472] comando `backup`
2026-08-22 20:44:00.490 INFO  [5472] pre-voo de `2026-08-22_Apps` · origem KINGSTON SNV3S500G · disco nvme0n1 · espaco Suficiente · inicializacao rapida Desativada · chkdsk limpo
2026-08-22 20:46:35.128 ERRO  [5472] a confirmacao nao bate: era para digitar `2026-08-22_Apps` e veio ``. Nada foi armado
2026-08-22 20:46:41.629 INFO  [28704] arca 0.1.0 · elevado=sim · linha=["backup", "2026-08-22_Apps"]
2026-08-22 20:46:41.630 INFO  [28704] comando `backup`
2026-08-22 20:47:00.524 INFO  [28704] pre-voo de `2026-08-22_Apps` · origem KINGSTON SNV3S500G · disco nvme0n1 · espaco Suficiente · inicializacao rapida Desativada · chkdsk limpo
2026-08-22 20:53:48.328 INFO  [28704] armado `2026-08-22_Apps` · selo 7d2d2f5153625b38 · disco nvme0n1 · entrada {f4057bd0-65a4-11f1-b0f1-aa4ed9bd2b34} (ja era do ARCA) · desfecho em backup-2026-08-22_Apps
2026-08-23 11:50:53.405 INFO  [22516] arca 0.1.0 · elevado=sim · linha=["resultado"]
2026-08-23 11:50:53.406 INFO  [22516] comando `resultado`
2026-08-23 11:50:53.529 INFO  [22516] colhido restauracao `2026-08-22_Apps` · selo ce04819cf0ee96f7 · desfecho: concluida — o selo bate e a receita chegou ao fim · veredito: APROVADA · job Encerrado
